STID,name,state,network,network_long,Wind Sensor Height (m),lat,lon,Start Time,End Time,obs_time,obs_time_years
MRT05,MARTIN 05,FL,CCU,Coastal Carolina University,4.0,27.02749,-80.54248,2019-07-19T19:25:00Z,2025-03-13T16:55:00Z,2063 days 21:30:00,5.650638831850331
LBIJB,IRL-JB,FL,CCU,Coastal Carolina University,3.0,27.22439,-80.20233,2019-07-19T19:25:00Z,2025-04-04T21:00:00Z,2086 days 01:35:00,5.711337364058103
LBILP,IRL-LP,FL,CCU,Coastal Carolina University,3.0,27.53483,-80.34311,2019-07-19T19:25:00Z,2025-04-04T21:00:00Z,2086 days 01:35:00,5.711337364058103
LBISL,IRL-SLE,FL,CCU,Coastal Carolina University,3.0,27.16495,-80.17184,2019-07-19T19:25:00Z,2025-04-04T21:00:00Z,2086 days 01:35:00,5.711337364058103
LBSF2,SLE-SF2,FL,CCU,Coastal Carolina University,3.0,27.11418,-80.28287,2019-07-19T19:25:00Z,2025-04-04T21:00:00Z,2086 days 01:35:00,5.711337364058103
LBSME,SLE-ME,FL,CCU,Coastal Carolina University,3.0,27.20893,-80.24798,2019-07-19T19:25:00Z,2025-04-04T21:00:00Z,2086 days 01:35:00,5.711337364058103
LBSSF,SLE-SF,FL,CCU,Coastal Carolina University,3.0,27.18779,-80.26418,2019-07-19T19:25:00Z,2025-04-04T21:00:00Z,2086 days 01:35:00,5.711337364058103
RCFRT,Forest Acres Police Department,SC,CCU,Coastal Carolina University,8.0,34.01952,-80.96694,2019-07-19T19:25:00Z,2025-04-04T21:55:00Z,2086 days 02:30:00,5.7114419347478895
RCRHD,Richland Library Northeast,SC,CCU,Coastal Carolina University,8.0,34.07560,-80.95757,2019-07-19T19:25:00Z,2025-04-04T21:55:00Z,2086 days 02:30:00,5.7114419347478895
IRN08,Nichols Town Hall,SC,CCU,Coastal Carolina University,4.0,34.22698,-79.15119,2019-07-19T20:33:00Z,2025-04-04T14:05:00Z,2085 days 17:32:00,5.7104190432732524
RCSCE,SCEMD,SC,CCU,Coastal Carolina University,8.0,33.91059,-81.10181,2019-07-19T20:08:00Z,2025-04-04T21:55:00Z,2086 days 01:47:00,5.711360179481329
MOA30,Columbia - Capen Park,MO,MOCOMAGNET,University of Missouri Extension Commercial Agriculture Automated Weather Network,3.0,38.92924,-92.32129,2019-07-30T15:48:00Z,2025-04-04T22:00:00Z,2075 days 06:12:00,5.681747661419119
MISPT,Sparta20,MI,MAWN,Enviro-weather/Michigan State University,3.0,43.11700,-85.75600,2019-08-13T20:17:00Z,2025-04-04T22:00:00Z,2061 days 01:43:00,5.642906304661952
MTM25,ARS Fort Keogh SE,MT,MT-MESO,Montana Mesonet,3.0,46.35,-105.83,2019-09-30T23:33:00Z,2025-04-04T21:00:00Z,2012 days 21:27:00,5.511002737850787
MTM26,ARS Fort Keogh SW,MT,MT-MESO,Montana Mesonet,3.0,46.30,-105.98,2019-09-30T23:48:00Z,2025-04-04T20:45:00Z,2012 days 20:57:00,5.510945699292722
MTM28,BLM Glendive,MT,MT-MESO,Montana Mesonet,3.0,46.92,-104.75,2019-09-30T23:33:00Z,2025-04-04T20:45:00Z,2012 days 21:12:00,5.5109742185717545
MTM29,BLM Terry,MT,MT-MESO,Montana Mesonet,3.0,46.84,-105.26,2019-09-30T23:33:00Z,2025-04-04T21:00:00Z,2012 days 21:27:00,5.511002737850787
MTM30,BLM Battle Creek,SD,MT-MESO,Montana Mesonet,3.0,45.07,-103.78,2019-08-20T15:27:00Z,2025-04-04T20:45:00Z,2054 days 05:18:00,5.624150125484828
MTM31,BLM Belfry,MT,MT-MESO,Montana Mesonet,3.0,45.18,-108.90,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM32,BLM Broadus,MT,MT-MESO,Montana Mesonet,3.0,45.44,-105.36,2019-09-30T23:48:00Z,2025-04-04T21:00:00Z,2012 days 21:12:00,5.5109742185717545
MTM33,BLM Capitol,MT,MT-MESO,Montana Mesonet,3.0,45.32,-104.14,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM36,BLM Harding Cutoff,SD,MT-MESO,Montana Mesonet,3.0,45.17,-103.73,2019-09-30T23:18:00Z,2025-04-04T20:45:00Z,2012 days 21:27:00,5.511002737850787
MTM37,BLM Cherry Ridge,MT,MT-MESO,Montana Mesonet,3.0,48.87,-109.05,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM38,BLM Zortman E,MT,MT-MESO,Montana Mesonet,3.0,47.89,-108.32,2019-10-02T05:20:00Z,2025-04-04T20:45:00Z,2011 days 15:25:00,5.507576621796335
MTM39,BLM Plevna,MT,MT-MESO,Montana Mesonet,3.0,46.44,-104.43,2019-08-20T15:27:00Z,2025-04-04T20:45:00Z,2054 days 05:18:00,5.624150125484828
MTM40,BLM Pumpkin Ck,MT,MT-MESO,Montana Mesonet,3.0,46.20,-105.70,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM41,BLM Roundup,MT,MT-MESO,Montana Mesonet,3.0,46.58,-108.74,2019-08-20T15:27:00Z,2025-04-04T20:45:00Z,2054 days 05:18:00,5.624150125484828
MTM42,BLM Roy,MT,MT-MESO,Montana Mesonet,3.0,47.49,-108.95,2019-10-02T21:03:00Z,2025-04-04T21:00:00Z,2010 days 23:57:00,5.505812229066849
MTM43,BLM Warren E,MT,MT-MESO,Montana Mesonet,3.0,45.04,-108.44,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM45,Loma S,MT,MT-MESO,Montana Mesonet,3.0,47.89,-110.53,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM46,Butte MBMG MT Tech,MT,MT-MESO,Montana Mesonet,3.0,46.01,-112.56,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM47,MDA Benchland,MT,MT-MESO,Montana Mesonet,3.0,47.09,-109.97,2019-09-30T20:06:00Z,2025-04-04T22:00:00Z,2013 days 01:54:00,5.511510381017568
MTM48,MDA Chinook E,MT,MT-MESO,Montana Mesonet,3.0,48.58,-109.16,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM49,MDA Choteau,MT,MT-MESO,Montana Mesonet,3.0,47.89,-112.09,2019-09-30T20:06:00Z,2025-04-04T20:45:00Z,2013 days 00:39:00,5.511367784622405
MTM50,MDA Edgar,MT,MT-MESO,Montana Mesonet,3.0,45.46,-108.86,2019-10-02T21:03:00Z,2025-04-04T21:00:00Z,2010 days 23:57:00,5.505812229066849
MTM51,MDA Gildford,MT,MT-MESO,Montana Mesonet,3.0,48.70,-110.28,2019-10-02T23:18:00Z,2025-04-04T21:00:00Z,2010 days 21:42:00,5.5055555555555555
MTM53,MDA Oilmont,MT,MT-MESO,Montana Mesonet,3.0,48.78,-111.60,2019-09-30T20:06:00Z,2025-04-04T21:00:00Z,2013 days 00:54:00,5.511396303901438
MTM54,MDA Power,MT,MT-MESO,Montana Mesonet,3.0,47.66,-111.71,2019-09-30T20:06:00Z,2025-04-04T20:00:00Z,2012 days 23:54:00,5.5112822267853065
MTM56,MDA Twin Bridges,MT,MT-MESO,Montana Mesonet,3.0,45.47,-112.36,2019-10-11T18:18:00Z,2025-04-04T21:00:00Z,2002 days 02:42:00,5.481485284052019
MTM57,Hot Springs NE-L,MT,MT-MESO,Montana Mesonet,3.0,47.70,-114.51,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM58,Hot Springs NE-U,MT,MT-MESO,Montana Mesonet,3.0,47.72,-114.54,2019-08-20T15:27:00Z,2025-04-04T20:45:00Z,2054 days 05:18:00,5.624150125484828
MTM60,Whitefish N,MT,MT-MESO,Montana Mesonet,3.0,48.48,-114.44,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
MTM67,Reed Point S,MT,MT-MESO,Montana Mesonet,3.0,45.61,-109.56,2019-08-20T15:27:00Z,2025-04-04T21:00:00Z,2054 days 05:33:00,5.624178644763861
TWB57,Don Daniel Mason,TX,TWDB,Texas Water Development Board,2.0,30.63814,-99.08358,2019-08-21T14:20:00Z,2025-04-04T22:00:00Z,2053 days 07:40:00,5.621682257205872
TWB59,Blum ISD Farm,TX,TWDB,Texas Water Development Board,2.0,32.08889,-97.35329,2019-08-21T14:20:00Z,2025-04-04T22:00:00Z,2053 days 07:40:00,5.621682257205872
MTM68,MacDonald Pass USFS,MT,MT-MESO,Montana Mesonet,3.0,46.56,-112.31,2019-10-01T16:18:00Z,2025-04-04T20:45:00Z,2012 days 04:27:00,5.509063426876568
MTM69,Malta W MDA,MT,MT-MESO,Montana Mesonet,3.0,48.35,-108.00,2019-10-03T21:13:00Z,2025-04-04T21:00:00Z,2009 days 23:47:00,5.503055365427029
MTM70,Dillon NE MDA,MT,MT-MESO,Montana Mesonet,3.0,45.25,-112.59,2019-10-03T21:13:00Z,2025-04-04T21:00:00Z,2009 days 23:47:00,5.503055365427029
MTM71,Manhattan S MDA,MT,MT-MESO,Montana Mesonet,3.0,45.79,-111.32,2019-10-03T21:13:00Z,2025-04-04T21:00:00Z,2009 days 23:47:00,5.503055365427029
MTM72,Glasgow W MDA,MT,MT-MESO,Montana Mesonet,3.0,48.23,-106.72,2019-10-03T21:13:00Z,2025-04-04T21:00:00Z,2009 days 23:47:00,5.503055365427029
MTM73,Ledger N MDA,MT,MT-MESO,Montana Mesonet,3.0,48.34,-111.82,2019-11-01T18:18:00Z,2025-04-04T20:45:00Z,1981 days 02:27:00,5.4239618982432125
MTM74,Miles City S MDA,MT,MT-MESO,Montana Mesonet,3.0,46.22,-105.76,2019-11-01T18:48:00Z,2025-04-04T21:00:00Z,1981 days 02:12:00,5.42393337896418
MTM75,Hardin N MDA,MT,MT-MESO,Montana Mesonet,3.0,45.87,-107.60,2019-11-01T18:33:00Z,2025-04-04T20:45:00Z,1981 days 02:12:00,5.42393337896418
MTM76,Cascade E MDA,MT,MT-MESO,Montana Mesonet,3.0,47.28,-111.62,2019-11-01T18:48:00Z,2025-04-04T21:00:00Z,1981 days 02:12:00,5.42393337896418
MTM78,Scobey N MDA,MT,MT-MESO,Montana Mesonet,3.0,48.88,-105.44,2019-11-01T18:18:00Z,2025-04-04T20:45:00Z,1981 days 02:27:00,5.4239618982432125
AEEI4,Ames - Horticulture ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,42.10671,-93.58482,2019-11-11T20:09:00Z,2025-04-04T22:05:00Z,1971 days 01:56:00,5.396524450528557
AHTI4,Ames - Horticulture (Vineyard),IA,IEM,Iowa State Soil Moisture Network,3.0,42.10810,-93.58600,2019-11-11T20:09:00Z,2025-04-04T21:45:00Z,1971 days 01:36:00,5.3964864248231805
AMFI4,Ames - Finch Farm,IA,IEM,Iowa State Soil Moisture Network,3.0,42.06210,-93.69840,2019-11-11T20:09:00Z,2025-04-04T22:05:00Z,1971 days 01:56:00,5.396524450528557
BNKI4,Bankston - Park Farm Winery (Vineyard),IA,IEM,Iowa State Soil Moisture Network,3.0,42.51760,-90.91416,2019-11-11T20:09:00Z,2025-04-04T21:45:00Z,1971 days 01:36:00,5.3964864248231805
BOOI4,Ames - AEA ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,42.02094,-93.77430,2019-11-11T20:09:00Z,2025-04-04T22:05:00Z,1971 days 01:56:00,5.396524450528557
CAMI4,Sutherland - Northwest ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,42.92690,-95.53910,2019-11-11T20:09:00Z,2025-04-04T21:53:00Z,1971 days 01:44:00,5.396501635105331
CHAI4,Chariton - McNay ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,40.97269,-93.42389,2019-11-12T00:11:00Z,2025-04-04T22:04:00Z,1970 days 21:53:00,5.3960624382082285
CIRI4,Cedar Rapids,IA,IEM,Iowa State Soil Moisture Network,3.0,41.91114,-91.61806,2019-11-21T08:48:00Z,2025-04-04T22:03:00Z,1961 days 13:15:00,5.37043691535478
CNAI4,Castana - Western ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,42.06321,-95.83417,2019-11-11T20:09:00Z,2025-04-04T22:05:00Z,1971 days 01:56:00,5.396524450528557
CRFI4,Crawfordsville - Southeast ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,41.19333,-91.48392,2019-11-11T20:09:00Z,2025-04-04T22:00:00Z,1971 days 01:51:00,5.396514944102213
CSII4,Inwood - Calico Skies Winery,IA,IEM,Iowa State Soil Moisture Network,3.0,43.31047,-96.50425,2019-11-12T11:53:00Z,2025-04-04T21:45:00Z,1970 days 09:52:00,5.394691611529394
DONI4,Doon,IA,IEM,Iowa State Soil Moisture Network,3.0,43.29790,-96.18790,2019-11-11T20:09:00Z,2025-04-04T22:05:00Z,1971 days 01:56:00,5.396524450528557
FRUI4,Fruitland - Muscatine Island ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,41.35600,-91.13450,2019-11-11T20:09:00Z,2025-04-04T22:02:00Z,1971 days 01:53:00,5.396518746672751
GREI4,Greenfield - Neely Kinyon ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,41.28007,-94.44918,2019-11-11T20:09:00Z,2025-04-04T21:59:00Z,1971 days 01:50:00,5.396513042816944
GVNI4,Glenwood - Blackwing Vineyard,IA,IEM,Iowa State Soil Moisture Network,3.0,41.04412,-95.77498,2019-11-11T20:09:00Z,2025-04-04T21:45:00Z,1971 days 01:36:00,5.3964864248231805
KNAI4,Kanawha,IA,IEM,Iowa State Soil Moisture Network,3.0,42.91570,-93.79180,2019-11-11T20:09:00Z,2025-04-04T22:03:00Z,1971 days 01:54:00,5.3965206479580194
NASI4,Nashua - Northeast ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,42.93811,-92.57018,2019-11-11T20:16:00Z,2025-04-04T21:59:00Z,1971 days 01:43:00,5.396499733820062
NWLI4,Newell - Allee ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,42.58957,-95.01256,2019-11-11T20:09:00Z,2025-04-04T22:05:00Z,1971 days 01:56:00,5.396524450528557
OKLI4,Lewis - Armstrong ISU-RDF,IA,IEM,Iowa State Soil Moisture Network,3.0,41.31268,-95.17317,2019-11-11T20:09:00Z,2025-04-04T22:01:00Z,1971 days 01:52:00,5.396516845387482
OSTI4,Oskaloosa Tassel Ridge (Vineyard),IA,IEM,Iowa State Soil Moisture Network,3.0,41.31570,-92.64900,2019-11-11T20:09:00Z,2025-04-04T21:45:00Z,1971 days 01:36:00,5.3964864248231805
SBEI4,CFE - Ocheyedan,IA,IEM,Iowa State Soil Moisture Network,3.0,43.36500,-95.64250,2019-11-11T20:09:00Z,2025-04-04T22:01:00Z,1971 days 01:52:00,5.396516845387482
TPOI4,Masonville - Timeless Prairie Orchard,IA,IEM,Iowa State Soil Moisture Network,3.0,42.38478,-91.67725,2019-11-11T21:11:00Z,2025-04-04T21:45:00Z,1971 days 00:34:00,5.396368545136513
WMNI4,Wellman,IA,IEM,Iowa State Soil Moisture Network,3.0,41.47542,-91.86667,2019-11-11T20:09:00Z,2025-04-04T22:03:00Z,1971 days 01:54:00,5.3965206479580194
WTPI4,West Point,IA,IEM,Iowa State Soil Moisture Network,3.0,40.76410,-91.41960,2019-11-11T20:09:00Z,2025-04-04T22:00:00Z,1971 days 01:51:00,5.396514944102213
UABRB,Above Red Butte Reservoir (ABRB),UT,UUNET,University of Utah MesoWest Mesonet,3.0,40.780567,-111.807222,2019-11-20T01:41:00Z,2025-04-04T22:00:00Z,1962 days 20:19:00,5.3739809110959005
UATTM,Todd's Meadow (TM),UT,UUNET,University of Utah MesoWest Mesonet,3.0,40.789054,-111.796416,2019-11-20T01:41:00Z,2025-04-04T20:45:00Z,1962 days 19:04:00,5.373838314700738
UATKF,Knowlton Fork (KF),UT,UUNET,University of Utah MesoWest Mesonet,3.0,40.810122,-111.766950,2019-11-20T01:41:00Z,2025-04-04T22:00:00Z,1962 days 20:19:00,5.3739809110959005
NJ75,SANDYSTON,NJ,NJNET,Rutgers New Jersey Weather Network,3.0,41.23040,-74.74941,2019-11-20T20:08:00Z,2025-04-04T21:50:00Z,1962 days 01:42:00,5.371857175450605
UCC44,Milford Flat,UT,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,38.30053,-113.00113,2020-02-04T14:19:00Z,2025-04-04T22:00:00Z,1886 days 07:41:00,5.164463077040079
UCC45,Randolph Center,UT,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,41.67071,-111.17460,2020-02-04T14:19:00Z,2025-04-04T22:00:00Z,1886 days 07:41:00,5.164463077040079
UCC46,Cornish,UT,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,41.99099,-111.95641,2020-02-04T14:19:00Z,2025-04-04T22:00:00Z,1886 days 07:41:00,5.164463077040079
PMN02,PSU Altoona,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,40.544,-78.413,2020-10-08T20:21:00Z,2025-04-04T21:29:00Z,1639 days 01:08:00,4.487466727507795
IGS01,Rushville S,IN,IGS,Indiana Geological and Water Survey,3.0,39.580,-85.465,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS02,FortWayne N1,IN,IGS,Indiana Geological and Water Survey,3.0,41.248,-85.118,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS03,FortWayne N3,IN,IGS,Indiana Geological and Water Survey,3.0,41.259,-85.125,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS04,Muncie N,IN,IGS,Indiana Geological and Water Survey,3.0,40.219,-85.422,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS05,Martinsville N,IN,IGS,Indiana Geological and Water Survey,3.0,39.497,-86.429,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS06,Glenwood N,IN,IGS,Indiana Geological and Water Survey,3.0,39.639,-85.292,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS07,Indianapolis N,IN,IGS,Indiana Geological and Water Survey,3.0,39.818,-86.204,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS08,LakeStation W,IN,IGS,Indiana Geological and Water Survey,3.0,41.583,-87.272,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS09,Brownsburg N1,IN,IGS,Indiana Geological and Water Survey,3.0,39.895,-86.374,2020-05-29T16:07:00Z,2025-04-04T21:00:00Z,1771 days 04:53:00,4.849290820594722
IGS10,NewCastle NE,IN,IGS,Indiana Geological and Water Survey,3.0,40.053,-85.315,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS11,Brownsburg NE1,IN,IGS,Indiana Geological and Water Survey,3.0,39.880,-86.359,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS12,Bloomington N,IN,IGS,Indiana Geological and Water Survey,3.0,39.190,-86.507,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
IGS13,Brownsburg N2,IN,IGS,Indiana Geological and Water Survey,3.0,39.895,-86.381,2020-05-29T16:07:00Z,2025-04-04T22:00:00Z,1771 days 05:53:00,4.849404897710852
UCC47,Kremmling,CO,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,40.14880,-106.45200,2020-06-19T22:20:00Z,2025-04-04T22:00:00Z,1749 days 23:40:00,4.7912008517758
MTM79,MDA Moiese N,MT,MT-MESO,Montana Mesonet,3.0,47.42,-114.26,2020-07-07T22:35:00Z,2025-04-04T20:45:00Z,1731 days 22:10:00,4.741748421933226
MIWMT,Williamsburg,MI,MAWN,Enviro-weather/Michigan State University,3.0,44.8153,-85.4445,2020-07-13T13:59:00Z,2025-04-04T22:00:00Z,1726 days 08:01:00,4.72644497680432
PMN06,PSU Fayette,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,39.94600,-79.66200,2020-10-08T20:21:00Z,2025-04-04T21:35:00Z,1639 days 01:14:00,4.487478135219408
PMN07,PSU Beaver Campus,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,40.67900,-80.29300,2020-10-08T20:21:00Z,2025-04-04T21:42:00Z,1639 days 01:21:00,4.48749144421629
PMN08,PSU Schuylkill,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,40.642,-76.164,2020-10-15T22:26:00Z,2025-04-04T21:43:00Z,1631 days 23:17:00,4.468090729333029
PMN09,PSU DuBois,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,41.12900,-78.75200,2020-10-20T20:26:00Z,2025-04-04T21:41:00Z,1627 days 01:15:00,4.454625827059092
TWB69,Phyllis Thomas Bandera,TX,TWDB,Texas Water Development Board,2.0,29.67490,-99.36598,2020-10-22T21:18:00Z,2025-04-04T22:00:00Z,1625 days 00:42:00,4.449087383070956
UCC48,Bonneville,UT,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,40.74704,-111.81607,2020-11-02T16:04:00Z,2025-04-04T22:00:00Z,1614 days 05:56:00,4.419568027986919
UCC49,Forest Dale,UT,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,40.71716,-111.86412,2020-11-02T16:04:00Z,2025-04-04T22:00:00Z,1614 days 05:56:00,4.419568027986919
UCC50,Glendale,UT,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,40.72731,-111.93289,2020-11-02T16:04:00Z,2025-04-04T22:00:00Z,1614 days 05:56:00,4.419568027986919
UCC51,Rose Park,UT,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,40.80105,-111.93698,2020-11-02T16:04:00Z,2025-04-04T22:00:00Z,1614 days 05:56:00,4.419568027986919
UCC52,Pump 6200,UT,UCC-AGNET,Utah Climate Center AgWeather Network,3.0,40.63787,-111.83170,2020-11-02T16:04:00Z,2025-04-04T22:00:00Z,1614 days 05:56:00,4.419568027986919
PMN10,PSU Shenango,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,41.237,-80.508,2020-11-06T22:27:00Z,2025-04-04T21:41:00Z,1609 days 23:14:00,4.407852308160316
PMN11,PSU Campus,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,40.811,-77.877,2020-11-19T22:27:00Z,2025-04-04T21:39:00Z,1596 days 23:12:00,4.372256445357062
PMN12,PSU Berks,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,40.365,-75.979,2020-12-08T03:28:00Z,2025-04-04T21:35:00Z,1578 days 18:07:00,4.322395239181687
TWB72,Southwest Coke,TX,TWDB,Texas Water Development Board,2.0,31.70561,-100.77921,2021-01-07T20:05:00Z,2025-04-04T22:00:00Z,1548 days 01:55:00,4.238411666286409
LSU10,Houma,LA,LSU-AGNET,Louisiana State University AgCenter,3.0,29.63415,-90.84385,2022-04-19T12:12:00Z,2025-04-04T21:08:00Z,1081 days 08:56:00,2.960635789793901
LSU11,StGabUSDACR6,LA,LSU-AGNET,Louisiana State University AgCenter,3.0,30.26630,-91.10629,2022-04-19T12:12:00Z,2025-04-04T22:00:00Z,1081 days 09:48:00,2.9607346566278805
NMC21,Lordsburg Playa,NM,NMCC,New Mexico Climate Center,3.0,32.25283,-108.9531,2021-04-05T22:10:00Z,2025-04-04T20:55:00Z,1459 days 22:45:00,3.9971195528177046
ASCN5,Alcalde ASC,NM,NMCC,New Mexico Climate Center,3.0,36.09067,-106.05654,2021-07-01T17:38:00Z,2025-04-04T21:15:00Z,1373 days 03:37:00,3.759481709635714
CLRN5,Clayton LRC,NM,NMCC,New Mexico Climate Center,3.0,36.46775,-103.08827,2021-07-01T16:38:00Z,2025-04-04T21:45:00Z,1373 days 05:07:00,3.7596528253099093
MTM81,Froid NE MDA,MT,MT-MESO,Montana Mesonet,3.0,48.35,-104.48,2021-04-13T22:19:00Z,2025-02-17T23:30:00Z,1406 days 01:11:00,3.8495531979618223
MTM82,MDA Dagmar NW,MT,MT-MESO,Montana Mesonet,3.0,48.66,-104.25,2021-06-10T01:51:00Z,2025-04-04T21:00:00Z,1394 days 19:09:00,3.8187485740360483
MTM83,Toston SW2,MT,MT-MESO,Montana Mesonet,3.0,46.11,-111.54,2021-07-02T14:51:00Z,2025-04-04T21:00:00Z,1372 days 06:09:00,3.7570328542094455
MOA31,Jefferson City - Busby Farm,MO,MOCOMAGNET,University of Missouri Extension Commercial Agriculture Automated Weather Network,3.0,38.51000,-92.24500,2021-07-08T17:24:00Z,2025-04-04T22:00:00Z,1366 days 04:36:00,3.740428929956651
MOA32,Trenton - Barton Farm,MO,MOCOMAGNET,University of Missouri Extension Commercial Agriculture Automated Weather Network,3.0,40.06100,-93.57600,2021-07-08T17:24:00Z,2025-04-04T22:00:00Z,1366 days 04:36:00,3.740428929956651
CL004,Lake 2,OR,CLNP,Crater Lake National Park,2.0,42.95450,-122.07963,2021-08-03T17:45:00Z,2025-01-31T13:00:00Z,1276 days 19:15:00,3.4956935888660734
MTM84,Brisbin,MT,MT-MESO,Montana Mesonet,3.0,45.53,-110.61,2021-10-27T15:10:00Z,2025-04-04T21:00:00Z,1255 days 05:50:00,3.436668187694882
MTM85,Carbella N,MT,MT-MESO,Montana Mesonet,3.0,45.28,-110.88,2021-10-27T15:10:00Z,2025-04-04T21:00:00Z,1255 days 05:50:00,3.436668187694882
MTM86,Emigrant E,MT,MT-MESO,Montana Mesonet,3.0,45.35,-110.68,2021-10-27T15:10:00Z,2025-04-04T21:00:00Z,1255 days 05:50:00,3.436668187694882
NMC24,Chihuahuan Desert Rangeland RC,NM,NMCC,New Mexico Climate Center,3.0,32.53024,-106.80519,2021-10-28T19:22:00Z,2025-04-04T21:30:00Z,1254 days 02:08:00,3.4335082515780666
PMN13,Bradford County Airport,PA,PEMN,Pennsylvania Environmental Monitoring Network,3.0,41.739,-76.446,2021-11-23T16:30:00Z,2025-04-04T21:41:00Z,1228 days 05:11:00,3.36267206631683
MTM87,Fort Peck S,MT,MT-MESO,Montana Mesonet,3.0,47.74,-106.15,2022-01-14T18:10:00Z,2025-04-04T21:00:00Z,1176 days 02:50:00,3.220035744163054
MTM88,Jordan E,MT,MT-MESO,Montana Mesonet,3.0,47.35,-106.49,2022-01-14T18:10:00Z,2025-04-04T21:00:00Z,1176 days 02:50:00,3.220035744163054
